City ,State,latitude,longitude,Airport_Name,lat,lng,iata_code
Antarvedi,Andhra Pradesh,16.3333,81.7333,Kadapa Airport,14.51,78.772778,CDP
Ernagudem,Andhra Pradesh,16.9989,81.5061,Kadapa Airport,14.51,78.772778,CDP
Vatluru,Andhra Pradesh,16.7009,81.0525,Kadapa Airport,14.51,78.772778,CDP
Vemuladivi,Andhra Pradesh,16.3408,81.6958,Kadapa Airport,14.51,78.772778,CDP
Chilamatturu,Andhra Pradesh,13.8394,77.7039,Kadapa Airport,14.51,78.772778,CDP
Kambaduru,Andhra Pradesh,14.3575,77.2186,Kadapa Airport,14.51,78.772778,CDP
Vipparla,Andhra Pradesh,16.3023,79.9373,Kadapa Airport,14.51,78.772778,CDP
Bugganipalle,Andhra Pradesh,15.4741,78.175,Kadapa Airport,14.51,78.772778,CDP
Maddikera,Andhra Pradesh,15.25,77.417,Kadapa Airport,14.51,78.772778,CDP
Undi,Andhra Pradesh,16.6,81.4667,Kadapa Airport,14.51,78.772778,CDP
Bhanumukkala,Andhra Pradesh,15.3119,78.2277,Kadapa Airport,14.51,78.772778,CDP
Peddaboddepalle,Andhra Pradesh,17.6606,82.6296,Kadapa Airport,14.51,78.772778,CDP
Mulakaledu,Andhra Pradesh,14.3648,76.9267,Kadapa Airport,14.51,78.772778,CDP
Billapadu,Andhra Pradesh,16.6364,80.9661,Kadapa Airport,14.51,78.772778,CDP
Pyapali,Andhra Pradesh,15.2669,77.7611,Kadapa Airport,14.51,78.772778,CDP
Tondangi,Andhra Pradesh,17.25,82.4667,Kadapa Airport,14.51,78.772778,CDP
Cumbum,Andhra Pradesh,15.5667,79.1167,Kadapa Airport,14.51,78.772778,CDP
Gurramkonda,Andhra Pradesh,13.7833,78.5833,Kadapa Airport,14.51,78.772778,CDP
Putaparti,Andhra Pradesh,14.166,77.811,Kadapa Airport,14.51,78.772778,CDP
Peddapalle,Andhra Pradesh,14.4046,78.9456,Kadapa Airport,14.51,78.772778,CDP
Damalcheruvu,Andhra Pradesh,13.4833,79.05,Kadapa Airport,14.51,78.772778,CDP
Chipurupalle,Andhra Pradesh,18.3,83.5667,Kadapa Airport,14.51,78.772778,CDP
Devarapalle,Andhra Pradesh,17.03,81.37,Kadapa Airport,14.51,78.772778,CDP
Kankipadu,Andhra Pradesh,16.45,80.7833,Kadapa Airport,14.51,78.772778,CDP
Vemuluru,Andhra Pradesh,16.9337,81.8057,Kadapa Airport,14.51,78.772778,CDP
Holalagondi,Andhra Pradesh,15.4873,77.0464,Kadapa Airport,14.51,78.772778,CDP
Paniem,Andhra Pradesh,15.5167,78.35,Kadapa Airport,14.51,78.772778,CDP
Kottacheruvu,Andhra Pradesh,14.1886,77.7658,Kadapa Airport,14.51,78.772778,CDP
Relangi,Andhra Pradesh,16.705,81.647,Kadapa Airport,14.51,78.772778,CDP
Gundlapelle,Andhra Pradesh,16.4102,79.8813,Kadapa Airport,14.51,78.772778,CDP
Nagireddipalli,Andhra Pradesh,14.2701,79.1013,Kadapa Airport,14.51,78.772778,CDP
Gavinivaripalem,Andhra Pradesh,15.8378,80.4315,Kadapa Airport,14.51,78.772778,CDP
Pakala,Andhra Pradesh,15.2694,80.072,Kadapa Airport,14.51,78.772778,CDP
Alur,Andhra Pradesh,15.3942,77.2264,Kadapa Airport,14.51,78.772778,CDP
Mutyalapalle,Andhra Pradesh,16.4019,81.5703,Kadapa Airport,14.51,78.772778,CDP
Karempudi,Andhra Pradesh,16.4333,79.7167,Kadapa Airport,14.51,78.772778,CDP
Penuganchiprolu,Andhra Pradesh,16.9033,80.2356,Kadapa Airport,14.51,78.772778,CDP
Muttukuru,Andhra Pradesh,14.2667,80.1,Kadapa Airport,14.51,78.772778,CDP
Kottavalasa,Andhra Pradesh,17.9,83.2,Kadapa Airport,14.51,78.772778,CDP
Viraghattam,Andhra Pradesh,18.6833,83.6,Kadapa Airport,14.51,78.772778,CDP
Anantarazupeta,Andhra Pradesh,14.0014,79.3319,Kadapa Airport,14.51,78.772778,CDP
Unguturu,Andhra Pradesh,16.823,81.4238,Kadapa Airport,14.51,78.772778,CDP
Bikkavolu,Andhra Pradesh,16.95,82.05,Kadapa Airport,14.51,78.772778,CDP
Chebrolu,Andhra Pradesh,16.8206,81.4048,Kadapa Airport,14.51,78.772778,CDP
Nallagunta,Andhra Pradesh,16.5763,80.6854,Kadapa Airport,14.51,78.772778,CDP
Katravulapalle,Andhra Pradesh,17.1277,82.0831,Kadapa Airport,14.51,78.772778,CDP
Antarvedipalem,Andhra Pradesh,16.3319,81.732,Kadapa Airport,14.51,78.772778,CDP
Uttukkottai,Andhra Pradesh,13.3354,79.898,Kadapa Airport,14.51,78.772778,CDP
Brahmanandapuram,Andhra Pradesh,16.9583,82.0056,Kadapa Airport,14.51,78.772778,CDP
Kubadupuram,Andhra Pradesh,16.468,79.9539,Kadapa Airport,14.51,78.772778,CDP
Polukallu,Andhra Pradesh,15.8284,77.7431,Kadapa Airport,14.51,78.772778,CDP
Linganaboyinacherla,Andhra Pradesh,16.3961,81.6598,Kadapa Airport,14.51,78.772778,CDP
Polavaram,Andhra Pradesh,17.2479,81.6432,Kadapa Airport,14.51,78.772778,CDP
Iskapalli,Andhra Pradesh,14.7363,80.0981,Kadapa Airport,14.51,78.772778,CDP
Arugollu,Andhra Pradesh,16.8253,81.5775,Kadapa Airport,14.51,78.772778,CDP
Kodigenahalli,Andhra Pradesh,13.8608,77.4792,Kadapa Airport,14.51,78.772778,CDP
Palkur,Andhra Pradesh,15.4144,78.2507,Kadapa Airport,14.51,78.772778,CDP
Bodagudipadu,Andhra Pradesh,14.7385,79.8602,Kadapa Airport,14.51,78.772778,CDP
Tummalapenta,Andhra Pradesh,15.0278,78.0234,Kadapa Airport,14.51,78.772778,CDP
Vempalle,Andhra Pradesh,13.5382,78.4604,Kadapa Airport,14.51,78.772778,CDP
Bhimadolu,Andhra Pradesh,16.8144,81.2617,Kadapa Airport,14.51,78.772778,CDP
Rayapalle,Andhra Pradesh,16.2828,81.2504,Kadapa Airport,14.51,78.772778,CDP
Razole,Andhra Pradesh,16.4743,81.8402,Kadapa Airport,14.51,78.772778,CDP
Duvva,Andhra Pradesh,16.7792,81.6242,Kadapa Airport,14.51,78.772778,CDP
Janapadu,Andhra Pradesh,16.4617,79.8699,Kadapa Airport,14.51,78.772778,CDP
Gudikallu,Andhra Pradesh,15.7441,77.476,Kadapa Airport,14.51,78.772778,CDP
Nallajerla,Andhra Pradesh,16.95,81.4,Kadapa Airport,14.51,78.772778,CDP
Chinna Mushidivada,Andhra Pradesh,17.8057,83.2033,Kadapa Airport,14.51,78.772778,CDP
Amaravati,Andhra Pradesh,16.573,80.358,Kadapa Airport,14.51,78.772778,CDP
Chimalapadu,Andhra Pradesh,16.8902,80.6505,Kadapa Airport,14.51,78.772778,CDP
Paruchuru,Andhra Pradesh,15.967,80.275,Kadapa Airport,14.51,78.772778,CDP
Mangalapur,Andhra Pradesh,13.6245,79.5803,Kadapa Airport,14.51,78.772778,CDP
Vemulapudi,Andhra Pradesh,17.6087,82.6138,Kadapa Airport,14.51,78.772778,CDP
Undrajavaram,Andhra Pradesh,16.7866,81.6997,Kadapa Airport,14.51,78.772778,CDP
Aginiparru,Andhra Pradesh,16.6817,80.7839,Kadapa Airport,14.51,78.772778,CDP
Doddipatla,Andhra Pradesh,16.5167,81.8436,Kadapa Airport,14.51,78.772778,CDP
Kathevaram,Andhra Pradesh,16.261,80.636,Kadapa Airport,14.51,78.772778,CDP
Bondada,Andhra Pradesh,16.5295,81.4549,Kadapa Airport,14.51,78.772778,CDP
Hissaramuruvani,Andhra Pradesh,15.771,77.4194,Kadapa Airport,14.51,78.772778,CDP
Penamaluru,Andhra Pradesh,16.4681,80.7194,Kadapa Airport,14.51,78.772778,CDP
Rajupalem,Andhra Pradesh,15.1385,79.996,Kadapa Airport,14.51,78.772778,CDP
Medapadu,Andhra Pradesh,17.0044,82.1001,Kadapa Airport,14.51,78.772778,CDP
Gurlapeta,Andhra Pradesh,18.1167,83.4167,Kadapa Airport,14.51,78.772778,CDP
Peddavadlapudi,Andhra Pradesh,16.4098,80.6114,Kadapa Airport,14.51,78.772778,CDP
Kalikiri,Andhra Pradesh,13.6333,78.8,Kadapa Airport,14.51,78.772778,CDP
Pandireddigudem,Andhra Pradesh,16.8,81.3167,Kadapa Airport,14.51,78.772778,CDP
Peddakurapadu,Andhra Pradesh,16.4833,80.2667,Kadapa Airport,14.51,78.772778,CDP
Dammennu,Andhra Pradesh,16.8255,81.7079,Kadapa Airport,14.51,78.772778,CDP
Kollipara,Andhra Pradesh,16.2877,80.7519,Kadapa Airport,14.51,78.772778,CDP
Lingamparti,Andhra Pradesh,17.2827,82.1231,Kadapa Airport,14.51,78.772778,CDP
Uppada,Andhra Pradesh,17.0833,82.3333,Kadapa Airport,14.51,78.772778,CDP
Mulakaluru,Andhra Pradesh,16.2776,80.0672,Kadapa Airport,14.51,78.772778,CDP
Lakkavaram,Andhra Pradesh,17.0628,81.2919,Kadapa Airport,14.51,78.772778,CDP
Kachavaram,Andhra Pradesh,16.5361,79.7187,Kadapa Airport,14.51,78.772778,CDP
Atmakuru,Andhra Pradesh,14.6452,77.3554,Kadapa Airport,14.51,78.772778,CDP
Pentapadu Kasba,Andhra Pradesh,16.7804,81.5254,Kadapa Airport,14.51,78.772778,CDP
Ganapavaram,Andhra Pradesh,15.9232,80.5856,Kadapa Airport,14.51,78.772778,CDP
Venkatagirikota,Andhra Pradesh,13.0012,78.4795,Kadapa Airport,14.51,78.772778,CDP
Nandyalampeta,Andhra Pradesh,14.7218,78.8083,Kadapa Airport,14.51,78.772778,CDP
Chodavaram,Andhra Pradesh,17.438,81.7781,Kadapa Airport,14.51,78.772778,CDP
Chinna Gollapalem,Andhra Pradesh,16.3701,81.5322,Kadapa Airport,14.51,78.772778,CDP
Jami,Andhra Pradesh,18.05,83.2667,Kadapa Airport,14.51,78.772778,CDP
Duvvuru,Andhra Pradesh,14.8333,78.65,Kadapa Airport,14.51,78.772778,CDP
Obalapuram,Andhra Pradesh,14.8,78.783,Kadapa Airport,14.51,78.772778,CDP
Madugula,Andhra Pradesh,17.9167,82.8,Kadapa Airport,14.51,78.772778,CDP
Battulapalle,Andhra Pradesh,14.5167,77.7833,Kadapa Airport,14.51,78.772778,CDP
Kotturu,Andhra Pradesh,17.2958,82.4752,Kadapa Airport,14.51,78.772778,CDP
Ponduru,Andhra Pradesh,18.3508,83.7567,Kadapa Airport,14.51,78.772778,CDP
Parigi,Andhra Pradesh,13.9069,77.4572,Kadapa Airport,14.51,78.772778,CDP
Belagal,Andhra Pradesh,15.8183,77.6702,Kadapa Airport,14.51,78.772778,CDP
Karedu,Andhra Pradesh,15.1833,80.0667,Kadapa Airport,14.51,78.772778,CDP
Coringa,Andhra Pradesh,16.8,82.2333,Kadapa Airport,14.51,78.772778,CDP
Zuvvaladinne,Andhra Pradesh,14.808,80.0705,Kadapa Airport,14.51,78.772778,CDP
Zaladanki,Andhra Pradesh,14.8843,79.9125,Kadapa Airport,14.51,78.772778,CDP
Guruvarajukuppam,Andhra Pradesh,13.1125,79.5472,Kadapa Airport,14.51,78.772778,CDP
Kolattur,Andhra Pradesh,13.3295,79.4797,Kadapa Airport,14.51,78.772778,CDP
Buttayagudem,Andhra Pradesh,17.2089,81.3014,Kadapa Airport,14.51,78.772778,CDP
Melavayi,Andhra Pradesh,13.9397,77.2256,Kadapa Airport,14.51,78.772778,CDP
Yenkuvarigudem,Andhra Pradesh,17.2055,81.1598,Kadapa Airport,14.51,78.772778,CDP
Chamarru,Andhra Pradesh,16.65,80.1333,Kadapa Airport,14.51,78.772778,CDP
Sabbavaram,Andhra Pradesh,17.79,83.123,Kadapa Airport,14.51,78.772778,CDP
Bukkapatnam,Andhra Pradesh,14.2,77.8,Kadapa Airport,14.51,78.772778,CDP
Pulakurti,Andhra Pradesh,15.7502,77.7091,Kadapa Airport,14.51,78.772778,CDP
Anndevarapeta,Andhra Pradesh,17.0937,81.5799,Kadapa Airport,14.51,78.772778,CDP
Papampeta,Andhra Pradesh,14.6855,77.578,Kadapa Airport,14.51,78.772778,CDP
Pittalavanipalem,Andhra Pradesh,15.9686,80.6054,Kadapa Airport,14.51,78.772778,CDP
Karvetnagar,Andhra Pradesh,13.4167,79.45,Kadapa Airport,14.51,78.772778,CDP
Velivennu,Andhra Pradesh,16.5034,81.4116,Kadapa Airport,14.51,78.772778,CDP
Pinneli,Andhra Pradesh,16.5689,79.8334,Kadapa Airport,14.51,78.772778,CDP
Ramachandrapuram,Andhra Pradesh,16.5689,81.6645,Kadapa Airport,14.51,78.772778,CDP
Doranala,Andhra Pradesh,15.9,79.1,Kadapa Airport,14.51,78.772778,CDP
Kaviti,Andhra Pradesh,19.0167,84.6833,Kadapa Airport,14.51,78.772778,CDP
Pata Putrela,Andhra Pradesh,17.0173,80.7137,Kadapa Airport,14.51,78.772778,CDP
Tetagunta,Andhra Pradesh,17.314,82.443,Kadapa Airport,14.51,78.772778,CDP
Mandasa,Andhra Pradesh,18.8683,84.463,Kadapa Airport,14.51,78.772778,CDP
Tanakallu,Andhra Pradesh,13.92,78.18,Kadapa Airport,14.51,78.772778,CDP
Kirikera,Andhra Pradesh,13.769,77.4841,Kadapa Airport,14.51,78.772778,CDP
Chinna Orampadu,Andhra Pradesh,14.0613,79.2671,Kadapa Airport,14.51,78.772778,CDP
Enamadala,Andhra Pradesh,16.2281,80.3306,Kadapa Airport,14.51,78.772778,CDP
Gundugolanu,Andhra Pradesh,16.7833,81.2333,Kadapa Airport,14.51,78.772778,CDP
Prattipadu,Andhra Pradesh,17.2333,82.2,Kadapa Airport,14.51,78.772778,CDP
Pedda Vegi,Andhra Pradesh,16.7708,81.1039,Kadapa Airport,14.51,78.772778,CDP
Denduluru,Andhra Pradesh,16.4527,81.0951,Kadapa Airport,14.51,78.772778,CDP
Kalipatnam,Andhra Pradesh,16.3904,81.5295,Kadapa Airport,14.51,78.772778,CDP
Allur,Andhra Pradesh,14.68,80.06,Kadapa Airport,14.51,78.772778,CDP
Owk,Andhra Pradesh,15.2167,78.1167,Kadapa Airport,14.51,78.772778,CDP
Kornepadu,Andhra Pradesh,16.2444,80.3857,Kadapa Airport,14.51,78.772778,CDP
Sher Muhammadpuram,Andhra Pradesh,18.2997,83.8331,Kadapa Airport,14.51,78.772778,CDP
Murukondapadu,Andhra Pradesh,15.9174,80.4131,Kadapa Airport,14.51,78.772778,CDP
Ganapavaram,Andhra Pradesh,16.7,81.4667,Kadapa Airport,14.51,78.772778,CDP
Chintapalle,Andhra Pradesh,16.8936,80.1387,Kadapa Airport,14.51,78.772778,CDP
Nandimandalam,Andhra Pradesh,14.4052,78.5246,Kadapa Airport,14.51,78.772778,CDP
Kautalam,Andhra Pradesh,15.7711,77.1239,Kadapa Airport,14.51,78.772778,CDP
Karanchedu,Andhra Pradesh,15.8823,80.317,Kadapa Airport,14.51,78.772778,CDP
Bayyanagudem,Andhra Pradesh,17.125,81.3628,Kadapa Airport,14.51,78.772778,CDP
Narasapuram,Andhra Pradesh,17.1016,81.0765,Kadapa Airport,14.51,78.772778,CDP
Nandavaram,Andhra Pradesh,16.017,77.531,Kadapa Airport,14.51,78.772778,CDP
Kunkalagunta,Andhra Pradesh,16.2969,79.8866,Kadapa Airport,14.51,78.772778,CDP
Chebrolu,Andhra Pradesh,16.1967,80.525,Kadapa Airport,14.51,78.772778,CDP
Rayavaram,Andhra Pradesh,17.3608,81.753,Kadapa Airport,14.51,78.772778,CDP
Tummalacheruvu,Andhra Pradesh,16.5246,79.7988,Kadapa Airport,14.51,78.772778,CDP
Kurabalakota,Andhra Pradesh,13.65,78.4833,Kadapa Airport,14.51,78.772778,CDP
Gopalapuram,Andhra Pradesh,17.1007,81.5406,Kadapa Airport,14.51,78.772778,CDP
Jidigunta,Andhra Pradesh,16.9098,81.8553,Kadapa Airport,14.51,78.772778,CDP
Krosuru,Andhra Pradesh,16.55,80.1331,Kadapa Airport,14.51,78.772778,CDP
Chennur,Andhra Pradesh,14.1473,79.8477,Kadapa Airport,14.51,78.772778,CDP
Sunkarevu,Andhra Pradesh,16.39,81.85,Kadapa Airport,14.51,78.772778,CDP
Kundurpi,Andhra Pradesh,14.2833,77.0333,Kadapa Airport,14.51,78.772778,CDP
Satyavedu,Andhra Pradesh,13.437,79.956,Kadapa Airport,14.51,78.772778,CDP
Rupenaguntla,Andhra Pradesh,16.3043,79.9991,Kadapa Airport,14.51,78.772778,CDP
Kalakada,Andhra Pradesh,13.8167,78.8,Kadapa Airport,14.51,78.772778,CDP
Pallipattu,Andhra Pradesh,13.3361,79.4413,Kadapa Airport,14.51,78.772778,CDP
Gundrajukuppam,Andhra Pradesh,13.3406,79.5687,Kadapa Airport,14.51,78.772778,CDP
Yalluru,Andhra Pradesh,15.3063,78.4559,Kadapa Airport,14.51,78.772778,CDP
Konakondla,Andhra Pradesh,15.1053,77.364,Kadapa Airport,14.51,78.772778,CDP
Cherlagandlapalem,Andhra Pradesh,16.0069,80.6117,Kadapa Airport,14.51,78.772778,CDP
Iskapalem,Andhra Pradesh,14.5416,79.8925,Kadapa Airport,14.51,78.772778,CDP
Kovurupalli,Andhra Pradesh,14.7772,79.9999,Kadapa Airport,14.51,78.772778,CDP
Narayanavanam,Andhra Pradesh,13.42,79.58,Kadapa Airport,14.51,78.772778,CDP
Chintakunta,Andhra Pradesh,14.6476,78.469,Kadapa Airport,14.51,78.772778,CDP
Talupula,Andhra Pradesh,14.25,78.2667,Kadapa Airport,14.51,78.772778,CDP
Kummarapurugupalem,Andhra Pradesh,16.3653,81.6192,Kadapa Airport,14.51,78.772778,CDP
Budili,Andhra Pradesh,13.9353,77.7355,Kadapa Airport,14.51,78.772778,CDP
Tadepalle,Andhra Pradesh,16.8454,81.4966,Kadapa Airport,14.51,78.772778,CDP
Guntupalle,Andhra Pradesh,16.568,80.548,Kadapa Airport,14.51,78.772778,CDP
Arambakkam,Andhra Pradesh,13.5258,80.071,Kadapa Airport,14.51,78.772778,CDP
Potukonda,Andhra Pradesh,17.2708,81.754,Kadapa Airport,14.51,78.772778,CDP
Nagalapuram,Andhra Pradesh,13.3889,79.7967,Kadapa Airport,14.51,78.772778,CDP
Palukudoddi,Andhra Pradesh,15.8504,77.6753,Kadapa Airport,14.51,78.772778,CDP
Murapaka,Andhra Pradesh,18.2282,83.7926,Kadapa Airport,14.51,78.772778,CDP
Duggirala,Andhra Pradesh,16.3271,80.628,Kadapa Airport,14.51,78.772778,CDP
Bhattiprolu,Andhra Pradesh,16.1026,80.7807,Kadapa Airport,14.51,78.772778,CDP
Pata Ellamilli,Andhra Pradesh,16.8473,81.4884,Kadapa Airport,14.51,78.772778,CDP
Elchuru,Andhra Pradesh,16.0813,79.9269,Kadapa Airport,14.51,78.772778,CDP
Sankhavaram,Andhra Pradesh,17.2704,82.3445,Kadapa Airport,14.51,78.772778,CDP
Perali,Andhra Pradesh,15.886,80.547,Kadapa Airport,14.51,78.772778,CDP
Rolla,Andhra Pradesh,13.8331,77.1,Kadapa Airport,14.51,78.772778,CDP
Chinna Annaluru,Andhra Pradesh,14.8913,79.6761,Kadapa Airport,14.51,78.772778,CDP
Edlapadu,Andhra Pradesh,16.1007,80.1339,Kadapa Airport,14.51,78.772778,CDP
Ramabhadrapuram,Andhra Pradesh,18.5,83.2833,Kadapa Airport,14.51,78.772778,CDP
Nallamada,Andhra Pradesh,14.2164,77.9944,Kadapa Airport,14.51,78.772778,CDP
Kalavapudi,Andhra Pradesh,16.4623,81.3887,Kadapa Airport,14.51,78.772778,CDP
Nadendla,Andhra Pradesh,16.175,80.1861,Kadapa Airport,14.51,78.772778,CDP
Swarna,Andhra Pradesh,15.8542,80.2858,Kadapa Airport,14.51,78.772778,CDP
Sankhavaram,Andhra Pradesh,15.0497,78.9836,Kadapa Airport,14.51,78.772778,CDP
Erraguntla,Andhra Pradesh,15.2821,78.5106,Kadapa Airport,14.51,78.772778,CDP
Rambilli,Andhra Pradesh,17.4644,82.9314,Kadapa Airport,14.51,78.772778,CDP
Palakollu,Andhra Pradesh,16.5333,81.7333,Kadapa Airport,14.51,78.772778,CDP
Yellayapalem,Andhra Pradesh,14.5378,79.9515,Kadapa Airport,14.51,78.772778,CDP
Mutluru,Andhra Pradesh,16.15,80.4833,Kadapa Airport,14.51,78.772778,CDP
Kondakomarla,Andhra Pradesh,14.0678,77.9561,Kadapa Airport,14.51,78.772778,CDP
Ravutulapudi,Andhra Pradesh,17.3833,82.3833,Kadapa Airport,14.51,78.772778,CDP
Nekarikallu,Andhra Pradesh,16.371,79.943,Kadapa Airport,14.51,78.772778,CDP
Mutukuru,Andhra Pradesh,16.3829,79.4664,Kadapa Airport,14.51,78.772778,CDP
Pragadavaram,Andhra Pradesh,17.0167,81.0167,Kadapa Airport,14.51,78.772778,CDP
Moda,Andhra Pradesh,13.8246,77.4421,Kadapa Airport,14.51,78.772778,CDP
Jaladurgam,Andhra Pradesh,15.284,77.9001,Kadapa Airport,14.51,78.772778,CDP
Komarolu,Andhra Pradesh,15.2667,79,Kadapa Airport,14.51,78.772778,CDP
Chandreru,Andhra Pradesh,17.098,81.9959,Kadapa Airport,14.51,78.772778,CDP
Rajanagaram,Andhra Pradesh,17.0833,81.9,Kadapa Airport,14.51,78.772778,CDP
Dharmavaram,Andhra Pradesh,17.23,82.228,Kadapa Airport,14.51,78.772778,CDP
Imani,Andhra Pradesh,16.3302,80.658,Kadapa Airport,14.51,78.772778,CDP
Enumulapalle,Andhra Pradesh,14.1446,77.8166,Kadapa Airport,14.51,78.772778,CDP
Sangam,Andhra Pradesh,14.5956,79.7428,Kadapa Airport,14.51,78.772778,CDP
Kattipudi,Andhra Pradesh,17.25,82.3333,Kadapa Airport,14.51,78.772778,CDP
Hemavati,Andhra Pradesh,14.0232,76.995,Kadapa Airport,14.51,78.772778,CDP
Gudibanda,Andhra Pradesh,13.9753,77.1046,Kadapa Airport,14.51,78.772778,CDP
Chinnamandem,Andhra Pradesh,13.9419,78.6814,Kadapa Airport,14.51,78.772778,CDP
Ghattu,Andhra Pradesh,13.6602,78.3331,Kadapa Airport,14.51,78.772778,CDP
Koppaka,Andhra Pradesh,16.7494,81.0311,Kadapa Airport,14.51,78.772778,CDP
Nagambhotlapalem,Andhra Pradesh,15.6804,79.8151,Kadapa Airport,14.51,78.772778,CDP
Devanakonda,Andhra Pradesh,15.5333,77.55,Kadapa Airport,14.51,78.772778,CDP
Krishnamsettipalle,Andhra Pradesh,15.3695,78.884,Kadapa Airport,14.51,78.772778,CDP
Gudlavalleru,Andhra Pradesh,16.35,81.05,Kadapa Airport,14.51,78.772778,CDP
Vikrutamala,Andhra Pradesh,13.6206,79.5642,Kadapa Airport,14.51,78.772778,CDP
Kopparam,Andhra Pradesh,16.0841,79.9874,Kadapa Airport,14.51,78.772778,CDP
Koduru,Andhra Pradesh,13.8692,77.7298,Kadapa Airport,14.51,78.772778,CDP
Tripurantakam,Andhra Pradesh,16.0007,79.4563,Kadapa Airport,14.51,78.772778,CDP
Matsavaram,Andhra Pradesh,16.6,79.7333,Kadapa Airport,14.51,78.772778,CDP
Nidamanuru,Andhra Pradesh,16.5066,80.7222,Kadapa Airport,14.51,78.772778,CDP
Peravali,Andhra Pradesh,15.2861,77.4997,Kadapa Airport,14.51,78.772778,CDP
Vellaturu,Andhra Pradesh,16.1209,79.6508,Kadapa Airport,14.51,78.772778,CDP
Maruteru,Andhra Pradesh,16.6237,81.7394,Kadapa Airport,14.51,78.772778,CDP
Konkavaripalle,Andhra Pradesh,13.7125,78.4861,Kadapa Airport,14.51,78.772778,CDP
Kamepalle,Andhra Pradesh,16.5191,79.835,Kadapa Airport,14.51,78.772778,CDP
Yadavolu,Andhra Pradesh,17.0619,81.4729,Kadapa Airport,14.51,78.772778,CDP
Lakkireddipalle,Andhra Pradesh,14.1667,78.7,Kadapa Airport,14.51,78.772778,CDP
Srisailain,Andhra Pradesh,16.0833,78.8667,Kadapa Airport,14.51,78.772778,CDP
Gaunivaripalle,Andhra Pradesh,13.9756,77.8768,Kadapa Airport,14.51,78.772778,CDP
Somireddipalle,Andhra Pradesh,14.8365,78.9062,Kadapa Airport,14.51,78.772778,CDP
Reddipalle,Andhra Pradesh,14.1993,78.0102,Kadapa Airport,14.51,78.772778,CDP
Apparaopeta,Andhra Pradesh,16.8987,81.5684,Kadapa Airport,14.51,78.772778,CDP
Potunuru,Andhra Pradesh,16.7442,81.2206,Kadapa Airport,14.51,78.772778,CDP
Nagasamudram,Andhra Pradesh,15.0556,77.5004,Kadapa Airport,14.51,78.772778,CDP
Kandulapuram,Andhra Pradesh,15.5976,79.1365,Kadapa Airport,14.51,78.772778,CDP
Kottapalem,Andhra Pradesh,16.5787,79.8756,Kadapa Airport,14.51,78.772778,CDP
Bellamkonda,Andhra Pradesh,16.4922,80.0089,Kadapa Airport,14.51,78.772778,CDP
Roddam,Andhra Pradesh,14.1,77.43,Kadapa Airport,14.51,78.772778,CDP
Vutukuru,Andhra Pradesh,14.5778,80.1423,Kadapa Airport,14.51,78.772778,CDP
Valaparla,Andhra Pradesh,15.9167,80.05,Kadapa Airport,14.51,78.772778,CDP
Kanteru,Andhra Pradesh,16.3906,80.5425,Kadapa Airport,14.51,78.772778,CDP
Kaza,Andhra Pradesh,16.3887,80.5412,Kadapa Airport,14.51,78.772778,CDP
Rompicherla,Andhra Pradesh,16.21,79.9087,Kadapa Airport,14.51,78.772778,CDP
Raparla,Andhra Pradesh,16.302,80.9674,Kadapa Airport,14.51,78.772778,CDP
Potavaram,Andhra Pradesh,17.0194,81.4128,Kadapa Airport,14.51,78.772778,CDP
Vaddadi,Andhra Pradesh,17.8474,82.8729,Kadapa Airport,14.51,78.772778,CDP
Kondakindi Agraharam,Andhra Pradesh,14.679,77.7401,Kadapa Airport,14.51,78.772778,CDP
Korosavada,Andhra Pradesh,18.7256,84.0573,Kadapa Airport,14.51,78.772778,CDP
Jangalapalle,Andhra Pradesh,14.8997,79.8936,Kadapa Airport,14.51,78.772778,CDP
Karapa,Andhra Pradesh,16.9,82.1667,Kadapa Airport,14.51,78.772778,CDP
Rangasamudram,Andhra Pradesh,14.9852,78.9765,Kadapa Airport,14.51,78.772778,CDP
Lepakshi,Andhra Pradesh,13.81,77.6,Kadapa Airport,14.51,78.772778,CDP
Ganapavaram,Andhra Pradesh,16.4314,80.0515,Kadapa Airport,14.51,78.772778,CDP
Munagapaka,Andhra Pradesh,17.6333,83,Kadapa Airport,14.51,78.772778,CDP
Medarametla,Andhra Pradesh,15.7167,80.0167,Kadapa Airport,14.51,78.772778,CDP
Nidamaluru,Andhra Pradesh,15.6547,80.0678,Kadapa Airport,14.51,78.772778,CDP
Kambhaladinne,Andhra Pradesh,15.1274,79.5413,Kadapa Airport,14.51,78.772778,CDP
Erraballa,Andhra Pradesh,14.3971,78.1744,Kadapa Airport,14.51,78.772778,CDP
Gulyam,Andhra Pradesh,15.3598,77.067,Kadapa Airport,14.51,78.772778,CDP
Itikalapalle,Andhra Pradesh,14.6013,77.6582,Kadapa Airport,14.51,78.772778,CDP
Erraguntlakota,Andhra Pradesh,13.9622,79.2768,Kadapa Airport,14.51,78.772778,CDP
Chakicherla,Andhra Pradesh,15.1127,80.0366,Kadapa Airport,14.51,78.772778,CDP
Ammanabrolu,Andhra Pradesh,15.5802,80.1488,Kadapa Airport,14.51,78.772778,CDP
Vedurupavaluru,Andhra Pradesh,16.5519,80.7309,Kadapa Airport,14.51,78.772778,CDP
Angalakuduru Malepalle,Andhra Pradesh,16.2392,80.6117,Kadapa Airport,14.51,78.772778,CDP
